,GenCo1,GenCo2,GenCo3,GenCo4,GenCo5,GenCo6,GenCo7,GenCo8,GenCo9,GenCo10,GenCo11,GenCo12,GenCo13,GenCo14,GenCo15,GenCo16,GenCo17,GenCo18,GenCo19,GenCo20,GenCo21,GenCo22,GenCo23,GenCo24,GenCo25,GenCo26,GenCo27,GenCo28,GenCo29,GenCo30,GenCo31,GenCo32,GenCo33,GenCo34,GenCo35,GenCo36,GenCo37,GenCo38,GenCo39,GenCo40,GenCo41,GenCo42,GenCo43,GenCo44,GenCo45,GenCo46,GenCo47,GenCo48,GenCo49,GenCo50,GenCo51,GenCo52,GenCo53,GenCo54,GenCo55,GenCo56,GenCo57,GenCo58,GenCo59,GenCo60,GenCo61,GenCo62,GenCo63,GenCo64,GenCo65,GenCo66,GenCo67,GenCo68,GenCo69,GenCo70,GenCo71,GenCo72,GenCo73,GenCo74,GenCo75,GenCo76,GenCo77,GenCo78,GenCo79,GenCo80,GenCo81,GenCo82
2640,130,212.5,204.75,99,710.5,0,0,0,0,0,0,0,0,0,1080,0,0,396,0,0,0,0,0,628.25,561,0,684.46058,0,200,408,237.5,0,224.5,0,0,0,245,0,0,1048,0,420,0,0,0,549.75,443,0,0,120,0,0,0,0,0,10.07,333,0,0,0,755,295,0,0,0,0,528,1380,445,408,1115,300,0,0,0,0,0,0,201.25,178.75,105,313
2641,520,212.5,606.75,49.5,308.5,0,0,0,0,0,0,0,0,0,1080,0,0,300,0,0,0,0,0,226.25,341.25,0,839.0042,0,200,604.5,548,0,224.5,0,0,0,245,0,0,646,0,420,180.75,0,0,549.75,443,0,0,108,0,0,0,0,0,5.04,585.75,0,0,0,353.44966,295,0,0,0,0,333,1380,445,408,781.25,600,0,0,0,0,0,0,603.25,580.75,420,313
2642,520,212.5,204.75,99,308.5,0,0,0,0,0,0,0,0,0,1080,0,0,300,0,0,0,0,0,226.25,341.25,0,437.0042,0,602,202.5,950,0,626.5,0,0,38.75,245,0,0,362.5,0,420,582.75,0,0,549.75,845,0,0,120,0,0,0,0,0,0,183.75,0,0,0,188.75,697,0,0,0,0,333,978,445,408,379.25,300,0,0,0,0,0,0,805,178.75,420,715
2643,520,212.5,606.75,99,308.5,0,0,0,0,0,0,0,0,0,1080,0,0,702,0,0,0,0,0,503,341.25,0,839.0042,0,800,501.98741,950,0,496,0,0,155,122.5,0,0,362.5,0,420,723,0,0,549.75,443,0,0,120,0,0,0,0,0,0,183.75,0,0,0,188.75,295,0,0,0,0,333,1380,445,408,379.25,0,0,0,0,0,0,15,403,178.75,420,313
2644,520,614.5,204.75,99,430,0,0,0,0,0,0,0,0,0,1080,0,0,300,0,0,0,0,0,905,341.25,0,910,0,800,202.5,950,0,898,0,0,155,0,0,0,0,0,420,325.19815,0,0,951.75,566,0,0,120,0,0,0,0,25,0,183.75,0,0,0,590.75,697,0,0,0,0,0,978,445,408,379.25,0,0,0,0,0,0,60,805,178.75,420,715
2645,520,850,606.75,99,832,0,0,0,0,0,0,0,0,0,1080,0,0,702,0,0,0,0,0,905,341.25,0,508,101.75,800,202.5,548,0,496,0,0,155,122.5,0,0,0,0,420,180.75,0,0,1334.9724,968,0,0,120,0,0,0,25,50,5.04,585.75,0,0,0,188.75,1099,0,0,0,0,0,1380,445,408,713,300,0,0,0,0,0,60,403,178.75,420,1117
2646,520,448,417,99,1234,0,27.65,0,0,0,0,0,0,0,1080,0,0,908.44116,0,0,5.84,0,0,905,341.25,0,227.5,407,398,604.5,950,0,898,0,0,155,245,0,0,0,0,420,321,0,0,1736.9724,1370,0,0,120,0,0,0,50,50,10.07,183.75,0,0,0,590.75,1180,0,0,0,0,0,978,445,408,1115,600,0,0,0,0,0,60,201.25,178.75,420,1252
2647,520,850,819,99,1234,0,27.65,0,0,0,0,0,0,0,0,0,0,506.44116,0,0,5.84,0,0,648.56156,0,147,0,407,800,202.5,950,0,898,0,0,155,245,0,0,0,0,105,723,0,0,2138.9724,1772,0,0,120,0,0,0,50,50,10.07,183.75,0,0,0,590.75,1099,0,0,0,0,0,1380,445,408,1517,600,0,0,0,0,0,60,201.25,580.75,420,1117
2648,520,850,606.75,99,832,0,27.65,0,0,0,0,0,0,0,0,0,0,300,0,0,5.84,0,0,905,0,147,0,101.75,398,604.5,950,0,496,0,0,155,245,0,0,0,0,0,695.87789,0,0,2199,1734.3661,0,0,120,0,0,0,50,50,10.07,183.75,0,0,0,188.75,697,0,0,0,0,0,1380,445,102,1183.25,600,0,0,0,0,0,60,603.25,715,420,715
2649,520,850,204.75,99,1234,0,27.65,0,0,0,0,0,0,0,0,0,0,702,0,0,5.84,0,0,905,0,147,0,0,200,202.5,950,0,224.5,0,0,155,122.5,0,0,0,0,0,723,0,0,2199,1332.3661,0,0,120,0,0,0,25,25,5.04,183.75,0,0,0,0,295,0,0,0,0,0,1214.3263,445,0,781.25,300,0,0,0,0,0,60,201.25,715,420,313
2650,520,448,204.75,99,832,0,27.65,0,0,0,0,0,0,0,0,0,0,702,14,0,5.84,0,0,905,0,147,0,0,0,540.04898,950,0,0,0,0,38.75,0,0,0,0,0,0,723,0,0,2008.443,930.36606,0,0,120,0,0,0,0,0,0,183.75,0,0,0,0,697,12.25,0,0,0,0,812.32633,111.25,0,379.25,0,0,0,0,12.25,0,15,0,580.75,420,715
2651,520,850,0,49.5,430,0,27.65,0,0,0,0,0,0,0,0,0,0,300,14,0,5.84,0,0,503,0,147,0,0,0,202.5,950,0,0,0,0,0,0,0,0,0,0,0,321,0,0,1606.443,1247,0,0,120,0,0,0,0,0,0,183.75,0,0,0,0,295,12.25,0,0,0,0,1214.3263,0,0,0,300,0,0,0,12.25,0,0,0,178.75,420,715
2652,520,850,0,0,710.5,0,27.65,0,0,0,0,0,0,0,0,0,0,702,14,0,5.84,0,0,226.25,0,147,0,0,0,202.5,548,17.5,0,0,0,0,0,28,0,0,0,0,180.75,0,0,1204.443,845,0,0,120,0,0,0,0,0,0,0,0,0,0,0,295,12.25,0,0,0,333,978,0,0,0,300,0,0,0,12.25,0,0,0,178.75,420,313
2653,520,614.5,0,0,308.5,0,27.65,0,0,0,0,0,0,0,0,0,0,300,14,0,5.84,0,0,226.25,0,147,0,0,0,604.5,950,17.5,0,0,0,0,0,28,0,0,0,0,466.25248,0,0,802.44304,443,0,0,120,0,0,0,0,0,0,0,0,0,0,0,514.74177,12.25,0,0,0,735,1380,0,0,0,0,0,0,0,12.25,0,0,0,178.75,420,313
2654,520,212.5,0,0,308.5,0,27.65,0,0,0,0,0,0,0,0,0,0,702,14,0,0,0,0,628.25,341.25,147,227.5,0,0,202.5,548,17.5,0,0,0,0,122.5,28,0,0,0,0,180.75,0,0,1204.443,443,0,0,120,0,0,0,0,0,0,0,0,0,0,0,916.74177,12.25,0,0,0,930,978,0,0,0,0,0,0,0,12.25,0,0,0,178.75,420,313
2655,520,614.5,0,0,308.5,0,27.65,0,0,0,0,0,0,0,0,0,0,300,14,0,0,0,0,226.25,743.25,147,629.5,0,0,604.5,950,17.5,0,0,0,0,245,28,0,0,0,105,180.75,0,0,1606.443,443,0,0,120,0,0,0,25,25,0,0,0,0,0,0,514.74177,12.25,0,0,0,528,1380,0,0,0,300,0,0,0,12.25,0,0,0,580.75,420,691.8011
2656,520,850,0,49.5,710.5,0,27.65,0,0,0,0,0,0,0,0,0,0,300,14,0,0,0,0,628.25,963,147,910,101.75,0,810,548,17.5,0,0,0,0,245,28,0,0,0,420,180.75,0,0,2008.443,558.20552,0,0,120,0,0,0,50,50,0,0,0,0,0,188.75,778,12.25,0,0,0,930,1380,0,102,0,600,0,0,0,12.25,0,0,0,178.75,420,850
2657,520,850,0,99,1112.5,0,27.65,0,0,0,0,0,0,0,0,0,0,300,14,0,0,0,0,226.25,1365,147,905.54538,407,200,408,237.5,17.5,224.5,0,0,0,245,28,0,362.5,0,420,582.75,0,0,1959.717,443,0,0,120,0,0,0,50,50,5.04,0,0,0,0,590.75,1180,12.25,0,0,0,1332,978,0,408,0,600,0,0,0,12.25,0,0,201.25,580.75,420,1252
2658,520,850,204.75,99,832,0,0,0,0,0,0,0,0,0,0,0,0,702,0,0,0,0,0,226.25,1145.25,0,910,407,602,810,237.5,17.5,626.5,0,0,38.75,245,28,0,764.5,0,420,723,0,0,1557.717,461.33339,0,0,120,0,0,0,50,50,0,0,0,0,0,755,778,0,0,0,0,1332,1380,111.25,408,379.25,600,0,0,0,0,0,15,603.25,580.75,420,1252
2659,520,850,606.75,49.5,1234,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,226.25,743.25,0,910,407,800,408,639.5,17.5,898,0,0,155,245,28,0,1166.5,0,420,723,0,0,1155.717,443,0,0,120,0,0,0,25,25,0,183.75,0,0,0,353,376,0,0,0,0,930,1380,445,408,781.25,600,0,0,0,0,0,60,805,178.75,420,1252
2660,520,448,819,0,1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628.25,341.25,0,508,407,602,202.5,639.5,0,510.66747,0,0,155,245,0,0,1450,0,105,723,0,0,951.75,845,0,0,120,0,0,0,0,0,0,585.75,0,0,0,188.75,697,0,0,0,0,528,978,445,408,1183.25,600,0,0,0,0,0,60,403,178.75,420,1252
2661,130,212.5,509.93524,0,1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905,341.25,0,227.5,407,200,0,237.5,0,898,0,0,38.75,245,0,0,1450,0,0,723,0,0,549.75,443,0,0,120,0,0,0,0,0,0,735,0,0,0,0,295,0,0,0,0,333,1380,445,408,1517,600,0,0,0,0,0,15,403,580.75,105,1252
2662,0,0,819,0,1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905,0,0,0,101.75,0,0,0,0,786.46319,0,0,0,245,0,0,1450,0,0,723,0,0,0,0,0,0,120,0,0,0,25,25,0,735,0,0,0,0,0,0,0,0,0,0,1380,445,408,1517,600,0,0,0,0,0,0,805,178.75,0,1252
2663,0,0,456.00647,0,1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905,0,0,0,0,0,0,0,0,898,0,0,0,245,0,0,1048,0,0,321,0,0,0,0,0,0,120,0,0,0,0,0,0,735,0,0,0,0,0,0,0,0,0,0,1380,445,408,1115,600,0,0,0,0,0,0,403,0,0,1252
2664,130,212.5,204.75,49.5,832,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,503,341.25,0,227.5,101.75,200,202.5,237.5,0,626.5,0,0,0,122.5,0,0,646,0,105,180.75,0,0,549.75,443,0,0,108,0,0,0,25,0,0,438.71678,0,0,0,188.75,295,0,0,0,0,333,978,111.25,102,713,300,0,0,0,0,0,0,201.25,178.75,105,850
2665,520,614.5,204.75,0,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.25,743.25,0,227.5,101.75,350.55369,0,639.5,0,224.5,0,0,0,0,0,0,362.5,0,420,180.75,0,0,951.75,443,0,0,108,0,0,0,0,0,0,183.75,0,0,0,188.75,697,0,0,0,0,735,576,111.25,408,379.25,0,0,0,0,0,0,0,201.25,313,0,448
2666,520,212.5,204.75,0,308.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.25,341.25,0,227.5,407,602,0,407.42898,0,224.5,0,0,0,0,0,0,764.5,0,420,180.75,0,0,549.75,443,0,0,120,0,0,0,0,0,0,183.75,0,0,0,188.75,697,0,0,0,0,333,345,445,408,379.25,0,0,0,0,0,0,0,201.25,715,0,313
2667,520,212.5,0,0,710.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.25,341.25,0,227.5,407,200,0,757.56128,0,224.5,0,0,0,0,0,0,362.5,0,420,180.75,0,0,591,443,0,0,120,0,0,0,0,0,0,183.75,0,0,0,188.75,295,0,0,0,0,333,0,445,408,379.25,0,0,0,0,0,0,0,201.25,580.75,0,313
2668,520,212.5,0,0,308.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.25,743.25,0,241.11961,407,200,0,548,0,224.5,0,0,0,0,0,0,362.5,0,420,180.75,0,0,993,566,0,0,120,0,0,0,0,0,0,585.75,0,0,0,188.75,295,0,0,0,0,333,0,445,408,379.25,0,0,0,0,0,0,0,201.25,178.75,0,313
2669,520,614.5,0,0,308.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355.62673,1145.25,0,227.5,407,0,0,950,0,224.5,0,0,0,0,0,0,362.5,0,420,251.57237,0,0,1395,968,0,0,120,0,0,0,0,0,0,183.75,0,0,0,188.75,295,0,0,0,0,735,0,445,408,379.25,300,0,0,0,0,0,0,201.25,580.75,0,313
2670,520,448,0,0,356.51008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757.62673,963,0,227.5,407,0,0,950,0,626.5,0,0,0,0,0,0,764.5,0,420,582.75,0,0,1797,1370,0,0,120,0,0,0,0,0,0,183.75,0,0,0,590.75,697,0,0,0,0,930,0,445,102,781.25,600,0,0,0,0,0,0,201.25,715,0,715
2671,520,850,0,0,758.51008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905,1365,0,629.5,407,0,0,950,0,626.5,0,0,38.75,0,0,0,764.5,0,420,180.75,0,0,2199,1772,0,0,120,0,0,0,0,0,0,183.75,0,0,0,188.75,295,0,0,0,0,1332,0,111.25,0,1183.25,600,0,0,0,0,0,0,467.21448,715,0,313
2672,130,448,0,0,356.51008,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,628.25,1365,0,910,407,0,0,548,0,224.5,0,0,155,0,0,0,362.5,0,420,0,0,0,2199,1772,0,0,120,0,0,0,0,0,0,0,0,0,0,590.75,295,0,0,0,0,930,0,0,0,1517,600,0,0,0,0,0,0,201.25,580.75,0,0
2673,0,850,0,0,308.5,0,0,0,0,0,0,0,0,0,0,0,0,702,0,0,0,0,0,226.25,1365,0,508,101.75,0,0,237.5,0,0,0,0,155,122.5,0,0,0,0,420,0,0,0,1797,1632.5799,0,0,120,0,0,0,0,0,0,0,0,0,0,188.75,0,0,0,0,0,952.78017,0,0,0,1517,600,0,0,0,0,0,0,0,178.75,0,0
2674,0,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,0,0,0,0,0,226.25,963,0,227.5,0,0,0,0,0,0,0,0,38.75,0,0,0,0,0,420,0,0,0,1623.605,1772,0,0,120,0,0,0,0,0,0,0,0,0,0,590.75,0,0,0,0,0,550.78017,0,0,0,1517,600,0,0,0,0,0,0,0,0,0,0
2675,0,448,0,49.5,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,1170.2354,0,0,0,0,0,0,0,0,0,0,0,122.5,0,0,0,0,420,0,0,0,1221.605,1772,0,0,120,0,0,0,25,25,0,0,0,0,0,755,0,0,0,0,0,333,0,0,0,1183.25,600,0,0,0,0,0,0,0,0,0,0
2676,0,212.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768.23542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,1506.0852,1649,0,0,120,0,0,0,0,0,0,0,0,0,0,590.75,0,0,0,0,0,333,0,0,0,781.25,600,0,0,0,0,0,0,0,0,0,0
2677,0,614.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366.23542,0,0,0,0,202.5,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,1104.0852,1247,0,0,120,0,0,0,0,0,0,0,0,0,0,188.75,0,0,0,0,0,444.91474,0,0,0,379.25,300,0,0,0,0,0,0,0,0,0,0
2678,0,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768.23542,0,0,0,0,604.5,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,702.08522,845,0,0,120,0,0,0,0,0,0,0,0,0,0,366.31486,0,0,0,0,0,846.91474,0,0,0,379.25,0,0,0,0,0,0,0,0,0,0,0
2679,0,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743.25,0,0,0,0,202.5,0,0,0,0,0,0,0,0,0,0,0,420,180.75,0,0,1104.0852,443,0,0,120,0,0,0,0,0,0,0,0,0,0,755,0,0,0,0,0,930,345,111.25,102,781.25,300,0,0,0,0,0,0,0,0,105,313
2680,130,614.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341.25,0,0,0,200,604.5,0,0,224.5,0,0,0,0,0,0,0,0,420,582.75,0,0,1506.0852,845,0,0,120,0,0,0,0,0,0,183.75,0,0,0,353,295,0,0,0,0,1332,747,445,408,429.02147,600,0,0,0,0,0,0,201.25,0,420,715
2681,520,212.5,0,0,308.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341.25,0,0,101.75,602,202.5,0,0,626.5,0,0,0,0,0,0,0,0,420,723,0,0,1353.75,1247,0,0,120,0,0,0,0,0,0,585.75,0,0,0,755,697,0,0,0,0,930,345,445,408,831.02147,600,0,0,0,0,0,15,603.25,0,420,739.73485
2682,520,614.5,0,0,710.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.25,483.83869,0,227.5,407,800,202.5,237.5,0,496,0,0,38.75,0,0,0,362.5,0,420,723,0,0,951.75,845,0,0,120,0,0,0,0,0,0,585.75,0,0,0,755,697,0,0,0,0,1332,747,445,408,1233.0215,600,0,0,0,0,0,60,403,178.75,420,1141.7349
2683,520,212.5,0,0,865.82749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628.25,743.25,0,629.5,407,800,202.5,639.5,0,898,0,0,155,122.5,0,0,764.5,0,420,723,0,0,549.75,443,0,0,120,0,0,0,0,0,0,183.75,0,0,0,755,295,0,0,0,0,930,345,445,408,1517,300,0,0,0,0,0,60,805,580.75,420,1117
2684,130,212.5,204.75,49.5,1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628.25,341.25,0,910,407,800,604.5,639.5,0,626.5,0,0,155,245,0,0,764.5,0,105,582.75,0,0,549.75,443,0,0,120,0,0,0,0,0,0,237.10285,0,0,0,755,295,0,0,0,0,770.39806,576,445,408,1517,0,0,0,0,0,0,60,805,178.75,420,715
2685,0,0,606.75,99,1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.25,341.25,0,508,407,800,202.5,237.5,0,224.5,0,0,38.75,122.5,0,0,362.5,0,0,180.75,0,0,549.75,443,0,0,120,0,0,0,0,0,0,183.75,0,0,0,590.75,295,0,0,0,0,1172.3981,978,111.25,102,1517,300,0,0,0,0,0,15,805,580.75,105,313
2686,0,0,819,49.5,1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629.5,407,602,0,237.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,188.75,0,0,0,0,0,1332,1380,0,0,1517,0,0,0,0,0,0,0,688.79409,178.75,0,0
2687,0,0,417,0,1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.5,407,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1246.1951,1380,0,0,1115,0,0,0,0,0,0,0,286.79409,0,0,0
2688,0,0,524.21176,0,832,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,227.5,407,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,0,0,108,0,0,0,0,0,0,0,0,0,0,188.75,295,0,0,0,0,844.1951,978,0,102,713,0,0,0,0,0,0,0,201.25,178.75,0,313
2689,0,0,204.75,0,430,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,227.5,101.75,200,202.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549.75,0,0,0,120,0,0,0,0,0,0,0,0,0,0,590.75,697,0,0,0,0,442.1951,656.01551,111.25,408,379.25,300,0,0,0,0,0,0,201.25,580.75,0,0
2690,0,0,204.75,0,308.5,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,227.5,101.75,0,604.5,0,0,224.5,0,0,0,0,0,0,0,0,0,0,0,0,951.75,0,0,0,120,0,0,0,0,0,0,0,0,0,0,188.75,295,0,0,0,0,333,345,445,408,379.25,0,0,0,0,0,0,0,242.67079,178.75,0,0
2691,0,0,0,0,308.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.5,0,0,604.5,0,0,626.5,0,0,0,0,0,0,0,0,0,180.75,0,0,549.75,0,0,0,120,0,0,0,0,0,0,0,0,0,0,482.04066,0,0,0,0,0,333,0,445,408,379.25,300,0,0,0,0,0,0,201.25,580.75,105,0
2692,0,0,0,0,710.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629.5,0,0,202.5,0,0,224.5,0,0,0,0,0,0,0,0,105,582.75,0,0,951.75,0,0,0,120,0,0,0,0,0,0,0,0,0,0,353,0,0,0,0,0,333,0,445,408,379.25,0,0,0,0,0,0,0,201.25,255.46144,420,0
2693,0,0,0,0,710.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.5,0,0,202.5,0,0,224.5,0,0,0,0,0,0,0,0,420,582.75,0,0,549.75,0,0,0,120,0,0,0,0,0,0,0,0,0,0,755,0,0,0,0,0,610.8217,0,445,408,506.51047,0,0,0,0,0,0,0,201.25,178.75,420,0
2694,130,0,0,0,308.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.5,0,0,0,0,0,496,0,0,38.75,0,0,0,0,0,420,180.75,0,0,951.75,0,0,0,120,0,0,0,0,0,0,183.75,0,0,0,755,0,0,0,0,0,1012.8217,0,445,408,781.25,300,0,0,0,0,0,15,603.25,559.3243,420,0
2695,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.5,0,0,0,0,0,898,0,0,155,0,0,0,0,0,420,180.75,0,0,549.75,0,0,0,120,0,0,0,0,0,0,585.75,0,0,0,353,0,0,0,0,0,610.8217,0,445,408,1183.25,0,0,0,0,0,0,60,201.25,715,420,0
2696,520,0,0,49.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626.5,0,0,155,0,0,0,0,0,420,180.75,0,0,549.75,0,0,0,120,0,0,0,0,0,0,585.75,0,0,0,188.75,0,0,0,0,0,333,0,445,408,781.25,0,0,0,0,0,0,60,216.86061,313,105,0
2697,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.5,0,0,38.75,122.5,0,0,0,0,105,0,0,0,549.75,0,0,0,108,0,0,0,25,25,5.04,183.75,0,0,0,521.06189,0,0,0,0,0,333,0,111.25,102,379.25,300,0,0,0,0,0,15,201.25,178.75,0,0
2698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2703,0,212.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.25,341.25,0,227.5,0,0,202.5,0,0,0,0,0,0,0,0,0,362.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,313
2704,0,614.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,628.25,743.25,0,227.5,0,0,604.5,0,0,0,0,0,0,0,0,0,624.65304,0,0,180.75,0,0,0,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,105,715
2705,130,212.5,204.75,0,308.5,0,0,0,0,0,0,0,0,0,0,0,0,702,0,0,0,0,0,628.25,743.25,0,227.5,101.75,0,202.5,237.5,0,224.5,0,0,38.75,0,0,0,928.77422,0,0,582.75,0,0,549.75,845,0,0,0,0,0,0,0,0,0,183.75,0,0,0,0,0,0,0,0,0,333,0,111.25,0,0,300,0,0,0,0,0,0,201.25,0,420,715
2706,520,212.5,606.75,0,710.5,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,226.25,341.25,0,227.5,407,0,202.5,639.5,0,626.5,0,0,155,0,0,0,526.77422,0,105,180.75,0,0,951.75,443,0,0,0,0,0,0,0,0,0,585.75,0,0,0,188.75,295,0,0,0,0,735,345,437.80342,102,379.25,0,0,0,0,0,0,0,603.25,0,420,313
2707,520,614.5,204.75,0,308.5,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,341.25,0,227.5,407,0,0,639.5,0,581.72608,0,0,155,0,0,0,362.5,0,420,180.75,0,0,549.75,566,0,0,0,0,0,0,0,0,0,183.75,0,0,0,590.75,697,0,0,0,0,333,747,445,408,781.25,0,0,0,0,0,0,15,201.25,178.75,420,715
2708,130,212.5,204.75,0,710.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341.25,0,227.5,407,200,0,237.5,0,455.84083,0,0,38.75,0,0,0,764.5,0,420,180.75,0,0,549.75,968,0,0,0,0,0,0,0,0,0,183.75,0,0,0,188.75,295,0,0,0,0,735,637.83426,445,408,781.25,0,0,0,0,0,0,60,201.25,580.75,420,715
2709,0,212.5,204.75,0,1112.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743.25,0,0,101.75,602,0,237.5,0,224.5,0,0,0,0,0,0,362.5,0,420,180.75,0,0,549.75,1370,0,0,0,0,0,0,0,0,0,183.75,0,0,0,188.75,295,0,0,0,0,333,1039.8343,111.25,102,379.25,300,0,0,0,0,0,60,0,313,105,313
